Fish;hakai_id;Stock 1;Region 1;Prob 1;Stock 2;Region 2;Prob 2;Stock 3;Region 3;Prob 3;Stock 4;Region 4;Prob 4;Stock 5;Region 5;Prob 5
Hakai_P_A13 (15) unkn 183 240;;Chilko-North;3;0.95;Blackwater;1;0.04;Narrows;1;0.01;Gluskie;1;0.00;Felix;1;0.00
Hakai_P_A13 (15) unkn 183 245;;Chilko-North;3;0.99;Birkenhead;3;0.01;Chilko;3;0.00;Narrows;1;0.00;Chilko_south;2;0.00
Hakai_P_A13 (15) unkn 183 246;;Quesnel_Horsef;3;0.87;U_Horsefly;3;0.10;Seymour;2;0.02;Scotch;2;0.00;L_Horsefly;3;0.00
Hakai_P_A13 (15) unkn 183 247;;Quesnel_Horsef;3;0.91;U_Horsefly;3;0.08;L_Horsefly;3;0.00;M_Horsefly;3;0.00;McKinley;3;0.00
Hakai_P_A13 (15) unkn 183 248;;Quesnel_Horsef;3;0.91;U_Horsefly;3;0.09;Horsefly;3;0.00;;;;;;
Hakai_P_A13 (15) unkn 183 251;;Seymour;2;0.78;Scotch;2;0.11;Chilko-North;3;0.08;Quesnel_Horsef;3;0.02;Raft;2;0.01
Hakai_P_A13 (15) unkn 183 252;;Quesnel_Mitche;3;0.55;Quesnel_Horsef;3;0.35;Blackwater;1;0.02;Paula;1;0.02;Narrows;1;0.02
Hakai_P_A13 (15) unkn 183 253;;Chilko-North;3;0.98;Raft;2;0.01;Birkenhead;3;0.01;Quesnel_Horsef;3;0.00;U_Horsefly;3;0.00
Hakai_P_A13 (15) unkn 187 540;;Chilko;3;0.70;Seymour;2;0.28;Scotch;2;0.01;Eagle;2;0.00;Eagle_L;4;0.00
Hakai_P_A13 (15) unkn 187 554;;Kynock;1;0.68;Forfar;1;0.14;Bivouac;1;0.12;Sandpoint;1;0.02;Narrows;1;0.01
Hakai_P_A13 (15) unkn 187 555;;Seymour;2;0.57;Chilko;3;0.19;Scotch;2;0.05;Wasko_Cr;3;0.04;Horsefly;3;0.03
Hakai_P_A13 (15) unkn 187 556;;Chilko;3;0.90;Chilko_south;2;0.08;Kynock;1;0.02;Seymour;2;0.00;Bivouac;1;0.00
Hakai_P_A13 (15) unkn 187 561;;Mitchell;3;0.88;Chilko;3;0.07;Wasko_Cr;3;0.03;Horsefly;3;0.00;Blue_Lead_Ck;3;0.00
Hakai_P_A13 (15) unkn 187 562;;Mitchell;3;1.00;Wasko_Cr;3;0.00;Blue_Lead_Ck;3;0.00;Chilko;3;0.00;;;
Hakai_P_A13 (15) unkn 187 563;;Chilko;3;0.95;Chilko_south;2;0.04;Horsefly;3;0.01;McKinley;3;0.00;Wasko_Cr;3;0.00
Hakai_P_A13 (15) unkn 187 564;;Chilko;3;0.91;Chilko_south;2;0.05;Kynock;1;0.02;Bivouac;1;0.01;Thompson_N;2;0.00
Hakai_P_A13 (15) unkn 187 581;;Kynock;1;0.73;Forfar;1;0.17;Bivouac;1;0.07;Hudson_Bay;1;0.01;Gluskie;1;0.01
Hakai_P_A13 (15) unkn 187 582;;Chilko;3;0.99;Chilko_south;2;0.01;Kuzkwa_Cr;3;0.00;;;;;;
Hakai_P_A13 (15) unkn 187 583;;Seymour;2;0.82;Scotch;2;0.09;Eagle;2;0.03;L_Adams;4;0.03;U_Adams;2;0.02
Hakai_P_A13 (15) unkn 187 667;;Mitchell;3;0.54;Chilko;3;0.39;Wasko_Cr;3;0.06;Roaring;3;0.00;Quesnel_Horsef;3;0.00
Hakai_P_A13 (15) unkn 187 675;;Nahatlatch;2;0.91;Seymour;2;0.09;Wasko_Cr;3;0.00;Chilko;3;0.00;;;
Hakai_P_A13 (15) unkn 187 683;;Mitchell;3;1.00;Wasko_Cr;3;0.00;Blue_Lead_Ck;3;0.00;Quesnel_Mitche;3;0.00;;;
Hakai_P_A13 (15) unkn 187 684;;Pitt;2;0.42;Seymour;2;0.27;Chilko;3;0.13;Mitchell;3;0.07;Chilko_south;2;0.04
Hakai_P_A13 (15) unkn 188 548;;Woss_Lake;7;0.99;Vernon;7;0.01;Nimpkish;7;0.00;;;;;;
Hakai_P_A13 (15) unkn 188 549;;Woss_Lake;7;1.00;Nimpkish;7;0.00;;;;;;;;;
Hakai_P_A13 (15) unkn 188 650;;Chilko;3;0.99;Nahatlatch;2;0.01;Chilko_south;2;0.01;Roaring;3;0.00;L_Adams;4;0.00
Hakai_P_A13 (15) unkn 188 658;;Mitchell;3;0.98;Wasko_Cr;3;0.01;Blue_Lead_Ck;3;0.01;Quesnel_Mitche;3;0.00;Roaring;3;0.00
Hakai_P_A13 (15) unkn 188 662;;Kynock;1;0.69;Forfar;1;0.15;Bivouac;1;0.10;Sandpoint;1;0.02;Porter_Cr;1;0.01
Hakai_P_A13 (15) unkn 188 663;;Pitt;2;0.62;BoarderSlough;17;0.14;Dallery;18;0.13;Tweedsmuir;17;0.05;Neechanz;18;0.02
Hakai_P_A13 (15) unkn 188 671;;Mitchell;3;1.00;Wasko_Cr;3;0.00;;;;;;;;;
Hakai_P_A13 (15) unkn 195 129;;L_Adams;4;1.00;;;;;;;;;;;;
Hakai_P_A13 (15) unkn 195 224;;L_Adams;4;0.88;Raft;2;0.10;Thompson_N;2;0.03;Eagle_L;4;0.00;;;
Hakai_P_A13 (15) unkn 195 225;;L_Adams;4;0.96;Raft;2;0.02;MiddleShuswap;4;0.01;Forfar;1;0.00;FiveMile;1;0.00
Hakai_P_A13 (15) unkn 195 249;;L_Adams;4;1.00;Eagle_L;4;0.00;L_Shuswap;4;0.00;;;;;;
Hakai_P_A13 (15) unkn 195 250;;L_Adams;4;0.99;Bowron;2;0.01;;;;;;;;;
Hakai_P_A13 (15) unkn 195 254;;L_Adams;4;0.96;Chilko-North;3;0.02;Raft;2;0.01;MiddleShuswap;4;0.01;Thompson_N;2;0.00
Hakai_P_A13 (15) unkn 195 255;;L_Adams;4;0.99;Bowron;2;0.01;Eagle_L;4;0.01;Chilko-North;3;0.00;;;
Hakai_P_A13 (15) unkn 195 256;;L_Adams;4;1.00;;;;;;;;;;;;
Hakai_P_A13 (15) unkn 195 260;;L_Adams;4;1.00;;;;;;;;;;;;
Hakai_P_A13 (15) unkn 195 261;;L_Adams;4;0.94;MiddleShuswap;4;0.02;Raft;2;0.02;L_Shuswap;4;0.01;Thompson_N;2;0.01
Hakai_P_A13 (15) unkn 195 262;;L_Adams;4;1.00;Chilko;3;0.00;Little;4;0.00;;;;;;
Hakai_P_A13 (15) unkn 195 539;;Bowron;2;1.00;;;;;;;;;;;;
Hakai_P_A13 (15) unkn 195 550;;L_Adams;4;1.00;Eagle_L;4;0.00;Portage_Cr;4;0.00;;;;;;
Hakai_P_A13 (15) unkn 195 551;;L_Adams;4;0.94;L_Shuswap;4;0.02;MiddleShuswap;4;0.01;Seymour;2;0.01;Eagle;2;0.01
Hakai_P_A13 (15) unkn 195 552;;L_Adams;4;0.83;Chilko-North;3;0.07;Chilko;3;0.06;Bowron;2;0.04;Little;4;0.00
Hakai_P_A13 (15) unkn 195 553;;L_Adams;4;0.99;Raft;2;0.01;Thompson_N;2;0.00;L_Shuswap;4;0.00;;;
Hakai_P_A15 (15) unkn 132 337;;Quesnel_Horsef;3;0.67;U_Horsefly;3;0.20;McKinley;3;0.11;Horsefly;3;0.01;M_Horsefly;3;0.01
Hakai_P_A15 (15) unkn 132 339;;Chilko;3;1.00;Quesnel_Horsef;3;0.00;Thompson_N;2;0.00;;;;;;
Hakai_P_A15 (15) unkn 132 340;;Chilko;3;0.98;Quesnel_Horsef;3;0.01;U_Horsefly;3;0.01;Middle;3;0.00;Blue_Lead_Ck;3;0.00
Hakai_P_A15 (15) unkn 132 344;;Weaver;4;0.96;Pitt;2;0.04;;;;;;;;;
Hakai_P_A15 (15) unkn 132 345;;Chilko;3;0.99;Thompson_N;2;0.01;Chilko-North;3;0.00;Chilko_south;2;0.00;;;
Hakai_P_A15 (15) unkn 132 346;;Chilko;3;1.00;Chilko_south;2;0.00;;;;;;;;;
Hakai_P_A15 (15) unkn 132 352;;Blue_Lead_Ck;3;0.80;Quesnel_Decept;3;0.07;U_Horsefly;3;0.05;Quesnel_Mitche;3;0.03;Quesnel_Horsef;3;0.03
Hakai_P_A15 (15) unkn 132 353;;Quesnel_Horsef;3;0.68;U_Horsefly;3;0.20;McKinley;3;0.11;Quesnel_Decept;3;0.00;Horsefly;3;0.00
Hakai_P_A15 (15) unkn 132 354;;Thompson_N;2;0.72;Quesnel_Horsef;3;0.15;U_Horsefly;3;0.04;Eagle_L;4;0.02;Little;4;0.02
Hakai_P_A15 (15) unkn 133 322;;Chilko;3;0.96;Thompson_N;2;0.02;Middle;3;0.01;Stellako;3;0.00;Eagle_L;4;0.00
Hakai_P_A15 (15) unkn 133 323;;Middle;3;0.95;Stellako;3;0.03;Chilko;3;0.01;Tachie;3;0.00;Forfar;1;0.00
Hakai_P_A15 (15) unkn 133 324;;Blue_Lead_Ck;3;0.79;Quesnel_Mitche;3;0.11;Mitchell;3;0.10;Quesnel_Decept;3;0.00;Wasko_Cr;3;0.00
Hakai_P_A15 (15) unkn 133 417;;Middle;3;0.82;Weaver;4;0.14;Chilko;3;0.03;Tachie;3;0.00;Chilko_south;2;0.00
Hakai_P_A15 (15) unkn 133 418;;Chilko;3;0.99;Middle;3;0.01;Quesnel_Decept;3;0.00;Blue_Lead_Ck;3;0.00;Quesnel_Horsef;3;0.00
Hakai_P_A15 (15) unkn 133 419;;Quesnel_Horsef;3;0.58;U_Horsefly;3;0.20;McKinley;3;0.11;Quesnel_Decept;3;0.06;Blue_Lead_Ck;3;0.01
Hakai_P_A15 (15) unkn 133 420;;Blue_Lead_Ck;3;0.81;Quesnel_Mitche;3;0.11;Quesnel_Decept;3;0.08;Roaring;3;0.00;Quesnel_Horsef;3;0.00
Hakai_P_A15 (15) unkn 133 425;;Chilko;3;0.59;Thompson_N;2;0.38;Raft;2;0.03;Quesnel_Decept;3;0.00;Chilko_south;2;0.00
Hakai_P_A15 (15) unkn 133 426;;Chilko;3;0.98;Thompson_N;2;0.01;Quesnel_Horsef;3;0.00;U_Horsefly;3;0.00;McKinley;3;0.00
Hakai_P_A15 (15) unkn 133 431;;Chilko;3;0.99;Eagle_L;4;0.00;Chilko-North;3;0.00;Chilko_south;2;0.00;Canoe_Cr;15;0.00
Hakai_P_A15 (15) unkn 135 127;;Chilko;3;1.00;;;;;;;;;;;;
Hakai_P_A15 (15) unkn 135 200;;Chilko;3;0.93;Quesnel_Horsef;3;0.04;McKinley;3;0.02;U_Horsefly;3;0.01;Middle;3;0.00
Hakai_P_A15 (15) unkn 135 207;;Chilko;3;0.99;Blue_Lead_Ck;3;0.01;Quesnel_Decept;3;0.00;Dust;1;0.00;Sinta;1;0.00
Hakai_P_A15 (15) unkn 135 208;;Chilko;3;0.97;Quesnel_Horsef;3;0.01;U_Horsefly;3;0.01;Middle;3;0.00;Eagle_L;4;0.00
Hakai_P_A15 (15) unkn 135 209;;Chilko;3;1.00;;;;;;;;;;;;
Hakai_P_A15 (15) unkn 135 213;;Quesnel_Horsef;3;0.64;U_Horsefly;3;0.20;McKinley;3;0.12;Blue_Lead_Ck;3;0.04;Horsefly;3;0.01
Hakai_P_A15 (15) unkn 135 214;;Chilko;3;0.99;McKinley;3;0.01;Quesnel_Horsef;3;0.00;Blue_Lead_Ck;3;0.00;Thompson_N;2;0.00
Hakai_P_A15 (15) unkn 135 215;;Middle;3;1.00;Tachie;3;0.00;Kuzkwa_Cr;3;0.00;;;;;;
Hakai_P_A15 (15) unkn 135 231;;Chilko;3;1.00;;;;;;;;;;;;
Hakai_P_A15 (15) unkn 135 232;;Blue_Lead_Ck;3;0.76;Quesnel_Mitche;3;0.14;Mitchell;3;0.10;Quesnel_Decept;3;0.00;Roaring;3;0.00
Hakai_P_A15 (15) unkn 135 358;;Chilko;3;1.00;Chilko_south;2;0.00;;;;;;;;;
Hakai_P_A15 (15) unkn 135 359;;Chilko;3;1.00;Raft;2;0.00;;;;;;;;;
Hakai_P_A15 (15) unkn 135 360;;Blue_Lead_Ck;3;0.81;Quesnel_Mitche;3;0.11;Mitchell;3;0.05;Quesnel_Decept;3;0.03;Quesnel_Horsef;3;0.00
Hakai_P_A15 (15) unkn 135 364;;Chilko;3;1.00;Chilko-North;3;0.00;Chilko_south;2;0.00;Thompson_N;2;0.00;;;
Hakai_P_A15 (15) unkn 135 365;;Quesnel_Horsef;3;0.68;U_Horsefly;3;0.20;McKinley;3;0.11;Quesnel_Decept;3;0.00;Horsefly;3;0.00
Hakai_P_A15 (15) unkn 135 366;;Chilko;3;0.97;Middle;3;0.03;Chilko_south;2;0.00;Sinta;1;0.00;U_Horsefly;3;0.00
Hakai_P_A15 (15) unkn 135 367;;Thompson_N;2;0.89;Raft;2;0.07;Chilko;3;0.04;Blue_Lead_Ck;3;0.00;Quesnel_Horsef;3;0.00
Hakai_P_A15 (15) unkn 135 371;;Chilko;3;1.00;Blue_Lead_Ck;3;0.00;Horsefly;3;0.00;;;;;;
Hakai_P_A15 (15) unkn 135 372;;Chilko;3;0.96;Eagle_L;4;0.04;Thompson_N;2;0.00;L_Adams;4;0.00;;;
Hakai_P_A15 (15) unkn 135 373;;Chilko;3;0.96;Raft;2;0.02;Thompson_N;2;0.02;Fennell;2;0.00;Little;4;0.00
Hakai_P_A15 (15) unkn 135 374;;Chilko;3;1.00;Chilko-North;3;0.00;;;;;;;;;
Hakai_P_A15 (15) unkn 135 99;;Chilko;3;0.99;U_Horsefly;3;0.00;Narrows;1;0.00;Sinta;1;0.00;Blackwater;1;0.00
Hakai_P_A15 (15) unkn 137 460;;Gates_Cr;2;1.00;;;;;;;;;;;;
Hakai_P_A15 (15) unkn 137 510;;Middle;3;0.65;Chilko;3;0.33;Stellako;3;0.01;Tachie;3;0.00;Rossette;1;0.00
Hakai_P_A15 (15) unkn 137 520;;Middle;3;0.65;Stellako;3;0.32;Tachie;3;0.01;Kuzkwa_Cr;3;0.01;Pinchi_Cr;3;0.00
Hakai_P_A15 (15) unkn 137 521;;Chilko;3;0.42;Eagle_L;4;0.10;Little;4;0.08;Thompson_N;2;0.07;U_Adams;2;0.06
Hakai_P_A15 (15) unkn 137 522;;Quesnel_Horsef;3;0.67;U_Horsefly;3;0.20;McKinley;3;0.09;Little;4;0.02;Horsefly;3;0.01
Hakai_P_A15 (15) unkn 137 531;;Pitt;2;1.00;;;;;;;;;;;;
Hakai_P_A15 (15) unkn 137 541;;Middle;3;0.62;Thompson_N;2;0.32;Stellako;3;0.04;U_Horsefly;3;0.01;Tachie;3;0.01
Hakai_P_A15 (15) unkn 137 542;;Chilko;3;1.00;U_Horsefly;3;0.00;;;;;;;;;
Hakai_P_A15 (15) unkn 138 368;;Thompson_N;2;0.71;Chilko;3;0.10;Raft;2;0.06;Little;4;0.06;MiddleShuswap;4;0.04
Hakai_P_A15 (15) unkn 138 369;;Forfar;1;0.24;Hudson_Bay;1;0.18;Sandpoint;1;0.16;Bivouac;1;0.12;Porter_Cr;1;0.06
Hakai_P_A15 (15) unkn 138 370;;Chilko;3;0.21;Thompson_N;2;0.14;Forfar;1;0.12;Bivouac;1;0.11;Sandpoint;1;0.07
Hakai_P_A15 (15) unkn 138 381;;Chilko;3;0.75;Chilko-North;3;0.20;Chilko_south;2;0.05;;;;;;
Hakai_P_A15 (15) unkn 138 382;;Birkenhead;3;1.00;;;;;;;;;;;;
Hakai_P_A15 (15) unkn 138 383;;Chilko;3;0.30;Thompson_N;2;0.19;Little;4;0.08;Portage_Cr;4;0.08;Chilko-North;3;0.06
;;;;;;;;;;;;;;;;
